20:05:42 | INFO    | main | 🚀 Starting Domain Searcher on 0.0.0.0:8000
18:26:13 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
18:26:13 | INFO    | registrator | ✅ Registration form submitted successfully!
18:26:13 | INFO    | registrator | ⏳ Waiting for activation email (token=eyJ0eXAiOi)...
18:28:18 | ERROR   | registrator | ❌ Activation email not received within timeout.
18:28:18 | ERROR   | main | ❌ Auto-registration failed: Письмо с подтверждением не пришло (Timeout)
18:28:18 | INFO    | scraper | 🔒 Browser closed
18:28:18 | INFO    | scraper | 🔒 Browser closed
18:28:29 | INFO    | main | 📦 Initializing database...
18:28:29 | INFO    | main | ✅ Database initialized.
18:28:29 | INFO    | main | 🚀 Starting Domain Searcher on 0.0.0.0:8000
18:28:29 | INFO    | main | 🔧 Lifespan: Current loop type: ProactorEventLoop
18:28:29 | INFO    | main | 🔧 Lifespan: WindowsProactorEventLoopPolicy enforced.
18:28:37 | INFO    | main | 🔌 WebSocket connected
18:28:37 | INFO    | main | 🎯 Search started: target=10 domains
18:28:38 | WARNING | scraper | ⚠️ No active accounts in pool. Starting in guest mode.
18:28:38 | INFO    | scraper | ♻️  Legacy reuse: auth.json
18:28:38 | INFO    | scraper | ✅ Browser started for guest
18:28:41 | INFO    | registrator | 📧 Created temp mail: 36em6ko598@dollicons.com
18:28:41 | INFO    | registrator | 🌐 Navigating to registration page...
18:28:42 | INFO    | registrator | ✍️ Filling registration form (username=alexh7nt)...
18:28:42 | INFO    | registrator | 🚀 Submitting registration form...
18:28:43 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
18:28:43 | INFO    | registrator | ✅ Registration form submitted successfully!
18:28:43 | INFO    | registrator | ⏳ Waiting for activation email (token=eyJ0eXAiOi)...
18:28:43 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:28:49 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:28:54 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:28:59 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:04 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:09 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:14 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:20 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:25 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:30 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:35 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:40 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:45 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:51 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:29:56 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:01 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:07 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:12 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:17 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:22 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:28 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:33 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:39 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:44 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:49 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:54 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:30:59 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:31:05 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:31:12 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:31:17 | ERROR   | registrator | ❌ Activation email not received within timeout.
18:31:17 | ERROR   | main | ❌ Auto-registration failed: Письмо с подтверждением не пришло (Timeout)
18:31:17 | ERROR   | main | 💥 Search error (Exception): Browser.close: Connection closed while reading from the driver
Traceback (most recent call last):
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\main.py", line 161, in websocket_search
    await temp_scraper.close()
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\core\scraper.py", line 472, in close
    await self._browser.close()
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\async_api\_generated.py", line 14176, in close
    return mapping.from_maybe_impl(await self._impl_obj.close(reason=reason))
                                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_browser.py", line 192, in close
    raise e
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_browser.py", line 189, in close
    await self._channel.send("close", {"reason": reason})
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_connection.py", line 61, in send
    return await self._connection.wrap_api_call(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_connection.py", line 528, in wrap_api_call
    raise rewrite_error(error, f"{parsed_st['apiName']}: {error}") from None
Exception: Browser.close: Connection closed while reading from the driver
18:31:56 | INFO    | main | 📦 Initializing database...
18:31:56 | INFO    | main | ✅ Database initialized.
18:31:56 | INFO    | main | 🚀 Starting Domain Searcher on 0.0.0.0:8000
18:31:56 | INFO    | main | 🔧 Lifespan: Current loop type: ProactorEventLoop
18:31:56 | INFO    | main | 🔧 Lifespan: WindowsProactorEventLoopPolicy enforced.
18:32:01 | INFO    | main | 🔌 WebSocket connected
18:32:01 | INFO    | main | 🎯 Search started: target=10 domains
18:32:02 | WARNING | scraper | ⚠️ No active accounts in pool. Starting in guest mode.
18:32:02 | INFO    | scraper | ♻️  Legacy reuse: auth.json
18:32:03 | INFO    | scraper | ✅ Browser started for guest
18:32:03 | INFO    | registrator | 🎲 Selected Mail.tm domain: dollicons.com
18:32:04 | INFO    | registrator | 📧 Created temp mail: jgo3tnmduc@dollicons.com
18:32:04 | INFO    | registrator | 🌐 Navigating to registration page...
18:32:05 | INFO    | registrator | ✍️ Filling registration form (username=artemt4dt)...
18:32:05 | INFO    | registrator | 🚀 Submitting registration form...
18:32:06 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
18:32:06 | INFO    | registrator | ✅ Registration form submitted successfully!
18:32:06 | INFO    | registrator | ⏳ Waiting for activation email (token=eyJ0eXAiOi)...
18:32:07 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:12 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:17 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:22 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:27 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:33 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:38 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:43 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:48 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:53 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:32:58 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:04 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:09 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:14 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:20 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:25 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:30 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:35 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:40 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:46 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:51 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:33:56 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:34:01 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:34:07 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:34:12 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:34:17 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:34:22 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:34:27 | INFO    | registrator | 📬 Mailbox poll: found 0 messages.
18:34:28 | ERROR   | main | 💥 Search error (Exception): Browser.close: Connection closed while reading from the driver
Traceback (most recent call last):
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\main.py", line 161, in websocket_search
    return
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\core\scraper.py", line 472, in close
    await self._browser.close()
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\async_api\_generated.py", line 14176, in close
    return mapping.from_maybe_impl(await self._impl_obj.close(reason=reason))
                                   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_browser.py", line 192, in close
    raise e
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_browser.py", line 189, in close
    await self._channel.send("close", {"reason": reason})
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_connection.py", line 61, in send
    return await self._connection.wrap_api_call(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\playwright\_impl\_connection.py", line 528, in wrap_api_call
    raise rewrite_error(error, f"{parsed_st['apiName']}: {error}") from None
Exception: Browser.close: Connection closed while reading from the driver
18:34:34 | INFO    | main | 📦 Initializing database...
18:34:34 | INFO    | main | ✅ Database initialized.
18:34:34 | INFO    | main | 🚀 Starting Domain Searcher on 0.0.0.0:8000
18:34:34 | INFO    | main | 🔧 Lifespan: Current loop type: ProactorEventLoop
18:34:34 | INFO    | main | 🔧 Lifespan: WindowsProactorEventLoopPolicy enforced.
18:34:38 | INFO    | main | 🔌 WebSocket connected
18:34:38 | INFO    | main | 🎯 Search started: target=10 domains
18:34:38 | ERROR   | main | ❌ Auto-registration failed: 'DomainScraper' object has no attribute '_init_browser'
18:34:38 | INFO    | scraper | 🔒 Browser closed
18:34:38 | INFO    | scraper | 🔒 Browser closed
18:38:08 | INFO    | main | 📦 Initializing database...
18:38:08 | INFO    | main | ✅ Database initialized.
18:38:08 | INFO    | main | 🚀 Starting Domain Searcher on 0.0.0.0:8000
18:38:08 | INFO    | main | 🔧 Lifespan: Current loop type: ProactorEventLoop
18:38:08 | INFO    | main | 🔧 Lifespan: WindowsProactorEventLoopPolicy enforced.
18:38:13 | INFO    | main | 🔌 WebSocket connected
18:38:13 | INFO    | main | 🎯 Search started: target=10 domains
18:38:13 | ERROR   | main | ❌ Auto-reg CRITICAL: 'DomainScraper' object has no attribute '_init_browser'
18:38:13 | INFO    | scraper | 🔒 Browser closed
18:40:14 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:40:15 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:40:15 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:40:16 | ERROR   | verify_reg | 💥 Fatal test error: Expecting value: line 1 column 1 (char 0)
Traceback (most recent call last):
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 58, in <module>
    asyncio.run(test_registration_flow())
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 195, in run
    return runner.run(main)
           ^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 691, in run_until_complete
    return future.result()
           ^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 23, in test_registration_flow
    await reg.create_temp_mail(provider="1secmail")
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\core\registrator.py", line 60, in create_temp_mail
    domains = resp.json()
              ^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\httpx\_models.py", line 832, in json
    return jsonlib.loads(self.content, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 338, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 356, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)
18:41:02 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:41:02 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:41:03 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:41:03 | ERROR   | verify_reg | 💥 Fatal test error: Expecting value: line 1 column 1 (char 0)
Traceback (most recent call last):
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 58, in <module>
    asyncio.run(test_registration_flow())
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 195, in run
    return runner.run(main)
           ^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 691, in run_until_complete
    return future.result()
           ^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 23, in test_registration_flow
    await reg.create_temp_mail(provider="1secmail")
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\core\registrator.py", line 60, in create_temp_mail
    domains = resp.json()
              ^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\httpx\_models.py", line 832, in json
    return jsonlib.loads(self.content, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 338, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 356, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)
18:41:33 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:41:33 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:41:34 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:41:34 | ERROR   | verify_reg | 💥 Fatal test error: Expecting value: line 1 column 1 (char 0)
Traceback (most recent call last):
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 58, in <module>
    asyncio.run(test_registration_flow())
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 195, in run
    return runner.run(main)
           ^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 691, in run_until_complete
    return future.result()
           ^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 23, in test_registration_flow
    await reg.create_temp_mail(provider="1secmail")
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\core\registrator.py", line 60, in create_temp_mail
    domains = resp.json()
              ^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\httpx\_models.py", line 832, in json
    return jsonlib.loads(self.content, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 338, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 356, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)
18:42:23 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:42:24 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:42:24 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:42:24 | ERROR   | verify_reg | 💥 Fatal test error: Expecting value: line 1 column 1 (char 0)
Traceback (most recent call last):
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 58, in <module>
    asyncio.run(test_registration_flow())
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 195, in run
    return runner.run(main)
           ^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 691, in run_until_complete
    return future.result()
           ^^^^^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\verify_reg.py", line 23, in test_registration_flow
    await reg.create_temp_mail(provider="1secmail")
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\core\registrator.py", line 60, in create_temp_mail
    domains = resp.json()
              ^^^^^^^^^^^
  File "C:\Users\Alex\OneDrive\Рабочий стол\Agents\Scripts\domain_searcher\.venv\Lib\site-packages\httpx\_models.py", line 832, in json
    return jsonlib.loads(self.content, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py", line 346, in loads
    return _default_decoder.decode(s)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 338, in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Alex\AppData\Local\Programs\Python\Python312\Lib\json\decoder.py", line 356, in raw_decode
    raise JSONDecodeError("Expecting value", s, err.value) from None
json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)
18:43:48 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:43:49 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:43:50 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:43:50 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
18:43:50 | INFO    | registrator | 📧 [1secmail] SUCCESS: dkc4rjchmg@1secmail.net
18:43:50 | INFO    | verify_reg | 📝 Step 2: Registering testuser7qxm4...
18:43:50 | INFO    | registrator | 🌐 Navigating to registration page...
18:43:54 | INFO    | registrator | ✍️ Filling registration form (username=testuser7qxm4, email=dkc4rjchmg@1secmail.net)...
18:43:54 | INFO    | registrator | 🚀 Submitting registration form...
18:43:55 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
18:43:55 | INFO    | registrator | ✅ Registration form submitted successfully!
18:43:55 | INFO    | verify_reg | ⏳ Step 3: Waiting for activation email (max 120s)...
18:43:55 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
18:43:55 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:01 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:06 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:11 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:16 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:22 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:27 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:32 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:38 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:46 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:44:47 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:44:47 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:44:47 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
18:44:47 | INFO    | registrator | 📧 [1secmail] SUCCESS: nonglvx2cp@1secmail.net
18:44:47 | INFO    | verify_reg | 📝 Step 2: Registering testuser1micb...
18:44:48 | INFO    | registrator | 🌐 Navigating to registration page...
18:44:49 | INFO    | registrator | ✍️ Filling registration form (username=testuser1micb, email=nonglvx2cp@1secmail.net)...
18:44:49 | INFO    | registrator | 🚀 Submitting registration form...
18:44:50 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
18:44:50 | INFO    | registrator | ✅ Registration form submitted successfully!
18:44:50 | INFO    | verify_reg | ⏳ Step 3: Waiting for activation email (max 120s)...
18:44:50 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
18:44:50 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:44:56 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:01 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:06 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:11 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:16 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:21 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:27 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:32 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:37 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:42 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:48 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:53 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:45:58 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:46:03 | WARNING | registrator | 📬 [1secmail] API returned 403, skipping poll cycle
18:46:13 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:46:14 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:46:14 | ERROR   | verify_reg | ❌ Failed to create email
18:47:35 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:47:36 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:47:37 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:47:37 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
18:47:37 | INFO    | registrator | 📧 [1secmail] SUCCESS: 0cygwg7ynl@1secmail.net
18:47:37 | INFO    | verify_reg | 📝 Step 2: Registering testuserryl5d...
18:47:37 | INFO    | registrator | 🌐 Navigating to registration page...
18:47:38 | INFO    | registrator | ✍️ Filling registration form (username=testuserryl5d, email=0cygwg7ynl@1secmail.net)...
18:47:38 | INFO    | registrator | 🚀 Submitting registration form...
18:47:39 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
18:47:39 | INFO    | registrator | ✅ Registration form submitted successfully!
18:47:39 | INFO    | verify_reg | ⏳ Step 3: Waiting for activation email (max 120s)...
18:47:39 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
18:47:40 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
18:47:49 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
18:47:58 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
18:52:06 | INFO    | verify_reg | 🧪 Starting standalone registration test...
18:52:06 | INFO    | verify_reg | 📧 Step 1: Creating 1secmail...
18:52:07 | INFO    | registrator | 📧 Attempting 1secmail account creation...
18:52:07 | WARNING | registrator | ⚠️ 1secmail API returned 403, using default domains
18:52:07 | INFO    | registrator | 📧 [1secmail] SUCCESS: aoo7t5g2pn@1secmail.net
18:52:07 | INFO    | verify_reg | 📝 Step 2: Registering testuser0mlls...
18:52:07 | INFO    | registrator | 🌐 Navigating to registration page...
18:52:08 | INFO    | registrator | ✍️ Filling registration form (username=testuser0mlls, email=aoo7t5g2pn@1secmail.net)...
18:52:09 | INFO    | registrator | 🚀 Submitting registration form...
18:52:09 | INFO    | registrator | 📍 Registration submission finished. Final URL: https://www.expireddomains.net/message/success/user.message.registersuccess
18:52:09 | INFO    | registrator | ✅ Registration form submitted successfully!
18:52:09 | INFO    | verify_reg | ⏳ Step 3: Waiting for activation email (max 120s)...
18:52:09 | INFO    | registrator | ⏳ Waiting for activation email via 1secmail...
18:52:10 | WARNING | registrator | 📬 [1secmail] API 403 Forbidden. Falling back to BROWSER UI check...
